transaction_id,transaction_date,transaction_amount,sector,report_type,province,year,month,day,day_of_week,amount_zscore,month_day
TX-002435,2022-01-18,10549.38308182694,Banking,ETR,Ontario,2022,1,18,1,0.3585041676356775,118
TX-002436,2022-08-19,4163.104044137848,Securities,LCTR,British Columbia,2022,8,19,4,-0.1961334873274282,819
TX-002437,2022-11-20,428.0898422316559,Casino,LCTR,Alberta,2022,11,20,6,-0.520513224882516,1120
TX-002438,2022-09-20,4155.173494701942,Securities,STR,Manitoba,2022,9,20,1,-0.19682224228406903,920
TX-002439,2022-03-26,1280.660829653455,Real Estate,LCTR,Quebec,2022,3,26,5,-0.44646886033744343,326
TX-002440,2022-04-29,4349.090844092736,Securities,LCTR,Newfoundland and Labrador,2022,4,29,4,-0.1799808447679201,429
TX-002441,2022-07-09,894.5161792995004,Money Services,CDR,Ontario,2022,7,9,5,-0.4800048774899862,709
TX-002442,2022-08-05,4962.52509911395,Real Estate,LCTR,New Brunswick,2022,8,5,4,-0.12670510553524772,805
TX-002443,2022-02-06,425.22902779595694,Banking,STR,Saskatchewan,2022,2,6,6,-0.5207616818322571,206
TX-002444,2022-07-28,3032.023828510561,Casino,ETR,Nova Scotia,2022,7,28,3,-0.29436591260486933,728
TX-002445,2022-11-19,2212.105844434711,Casino,STR,Manitoba,2022,11,19,5,-0.36557441841335697,1119
TX-002446,2022-04-11,2528.01283098147,Money Services,LCTR,British Columbia,2022,4,11,0,-0.33813842490748003,411
TX-002447,2022-08-14,3899.429627848259,Banking,LCTR,New Brunswick,2022,8,14,6,-0.219033169452427,814
TX-002448,2022-02-01,1782.2778108345271,Money Services,STR,British Columbia,2022,2,1,1,-0.4029042643512624,201
TX-002449,2022-11-07,5132.963789612286,Casino,LCTR,Quebec,2022,11,7,0,-0.11190279028170279,1107
TX-002450,2022-08-08,126988.77507851766,Securities,ETR,British Columbia,2022,8,8,0,10.471070646682538,808
TX-002451,2022-12-31,48644.33777040771,Casino,LCTR,British Columbia,2022,12,31,5,3.666987278020689,1231
TX-002452,2022-10-19,2179.1924534323457,Securities,LCTR,British Columbia,2022,10,19,2,-0.3684328913824681,1019
TX-002453,2022-08-14,1832.8059259489992,Securities,ETR,Ontario,2022,8,14,6,-0.39851598204925115,814
TX-002454,2022-11-05,5964.699786285907,Trust and Loan,ETR,British Columbia,2022,11,5,5,-0.039667909841779675,1105
TX-002455,2022-08-21,3726.869762290448,Banking,LCTR,Manitoba,2022,8,21,6,-0.23401970521275067,821
TX-002456,2022-11-16,6122.0056701363055,Trust and Loan,LCTR,Ontario,2022,11,16,2,-0.026006156884261753,1116
TX-002457,2022-10-30,3684.746920886813,Casino,ETR,British Columbia,2022,10,30,6,-0.2376780035487014,1030
TX-002458,2022-09-08,1774.152403498046,Banking,LCTR,Quebec,2022,9,8,3,-0.40360994239071696,908
TX-002459,2022-09-01,795.206608400647,Securities,ETR,Prince Edward Island,2022,9,1,3,-0.4886297476520428,901
TX-002460,2022-04-23,2293.54268205197,Money Services,LCTR,Quebec,2022,4,23,5,-0.3585017652491144,423
TX-002461,2022-11-02,4020.6668525609743,Casino,STR,Quebec,2022,11,2,2,-0.20850391922517295,1102
TX-002462,2022-01-15,27733.08650908949,Banking,STR,British Columbia,2022,1,15,5,1.850880074831729,115
TX-002463,2022-02-03,1881.2646415208635,Banking,LCTR,Ontario,2022,2,3,3,-0.3943074236369603,203
TX-002464,2022-01-24,6365.698061983693,Casino,STR,Quebec,2022,1,24,0,-0.0048418801671119135,124
TX-002465,2022-01-12,2707.2608495774066,Securities,LCTR,Quebec,2022,1,12,2,-0.3225710342400644,112
TX-002466,2022-09-19,12290.109488315153,Securities,ETR,Quebec,2022,9,19,0,0.5096833451080632,919
TX-002467,2022-09-01,5756.789079279416,Money Services,LCTR,Quebec,2022,9,1,3,-0.05772460706644854,901
TX-002468,2022-04-27,3094.5729337731964,Banking,LCTR,New Brunswick,2022,4,27,2,-0.2889336274106004,427
TX-002469,2022-08-09,12600.272395185064,Securities,ETR,Manitoba,2022,8,9,1,0.5366204748995478,809
TX-002470,2022-09-16,4339.524289704033,Banking,ETR,Quebec,2022,9,16,4,-0.18081168401890074,916
TX-002471,2022-07-18,6740.50240044062,Securities,STR,Quebec,2022,7,18,0,0.02770924986101954,718
TX-002472,2022-09-07,5169.408914566422,Real Estate,LCTR,Quebec,2022,9,7,2,-0.1087375921248252,907
TX-002473,2022-06-05,3212.3228322782006,Banking,LCTR,Ontario,2022,6,5,6,-0.2787072456328021,605
TX-002474,2022-08-30,5464.779404482932,Securities,STR,Prince Edward Island,2022,8,30,1,-0.08308515900911266,830
TX-002475,2022-06-01,3506.8117283337365,Trust and Loan,LCTR,Ontario,2022,6,1,2,-0.253131377469669,601
TX-002476,2022-03-10,12813.931682022598,Casino,LCTR,British Columbia,2022,3,10,3,0.5551764266694754,310
TX-002477,2022-05-23,1265.6942488193845,Real Estate,STR,New Brunswick,2022,5,23,0,-0.44776868285500576,523
TX-002478,2022-06-11,6258.33577872732,Real Estate,LCTR,Quebec,2022,6,11,5,-0.014166114931264505,611
TX-002479,2022-10-14,136.7809667187547,Securities,CDR,British Columbia,2022,10,14,4,-0.545812913579313,1014
TX-002480,2022-07-09,30561.76324396364,Banking,ETR,New Brunswick,2022,7,9,5,2.0965459189986326,709
TX-002481,2022-03-28,3784.887619237367,Banking,STR,Alberta,2022,3,28,0,-0.2289809513573181,328
TX-002482,2022-02-15,300.5960824195664,Casino,LCTR,New Brunswick,2022,2,15,1,-0.5315858447206548,215
TX-002483,2022-01-16,18798.269110158508,Real Estate,ETR,Quebec,2022,1,16,6,1.074906124990063,116
TX-002484,2022-01-01,91.41183830938316,Real Estate,LCTR,Prince Edward Island,2022,1,1,5,-0.549753146513106,101
TX-002485,2022-12-03,537.626866834282,Casino,LCTR,Quebec,2022,12,3,5,-0.5110001174691543,1203
TX-002486,2022-08-26,1338.7866466055586,Banking,LCTR,Nova Scotia,2022,8,26,4,-0.4414207303360968,826
TX-002487,2022-09-09,1443.6887040098068,Banking,LCTR,Ontario,2022,9,9,4,-0.4323101620730867,909
TX-002488,2022-04-03,14152.378884911814,Money Services,CDR,Saskatchewan,2022,4,3,6,0.671418328021006,403
TX-002489,2022-08-21,1525.6120213808244,Real Estate,CDR,Ontario,2022,8,21,6,-0.4251952589557463,821
TX-002490,2022-10-28,179.89387763829745,Banking,LCTR,Saskatchewan,2022,10,28,4,-0.5420686293615503,1028
TX-002491,2022-05-11,85.93101872739872,Banking,STR,British Columbia,2022,5,11,2,-0.5502291465284964,511
TX-002492,2022-05-25,2240.901880581525,Securities,STR,British Columbia,2022,5,25,2,-0.3630735308282005,525
TX-002493,2022-09-16,3573.2405533358656,Banking,STR,British Columbia,2022,9,16,4,-0.24736214510388949,916
TX-002494,2022-01-09,7371.730161128522,Banking,ETR,British Columbia,2022,1,9,6,0.08253032530563982,109
TX-002495,2022-06-21,6864.875537967679,Banking,LCTR,Manitoba,2022,6,21,1,0.038510848872166624,621
TX-002496,2022-09-29,1440.347740073895,Real Estate,ETR,Alberta,2022,9,29,3,-0.432600319203991,929
TX-002497,2022-01-29,2835.726435004795,Real Estate,CDR,Alberta,2022,1,29,5,-0.311414012972373,129
TX-002498,2022-10-27,2872.7712127996897,Trust and Loan,LCTR,Ontario,2022,10,27,3,-0.3081967359690454,1027
TX-002499,2022-12-16,4982.307520147984,Real Estate,CDR,Newfoundland and Labrador,2022,12,16,4,-0.12498703534961114,1216
TX-002500,2022-04-08,916.239647401953,Banking,LCTR,Ontario,2022,4,8,4,-0.47811823061237496,408
TX-002501,2022-11-27,967.4024466135212,Securities,STR,Ontario,2022,11,27,6,-0.4736748270578819,1127
TX-002502,2022-04-03,7941.560513761201,Banking,ETR,Prince Edward Island,2022,4,3,6,0.1320191385325283,403
TX-002503,2022-03-25,4043.718569010142,Securities,LCTR,British Columbia,2022,3,25,4,-0.2065019161998139,325
TX-002504,2022-10-14,3910.7687968361615,Banking,STR,Ontario,2022,10,14,4,-0.218048381587762,1014
TX-002505,2022-06-30,6162.467696423697,Real Estate,ETR,Manitoba,2022,6,30,3,-0.0224920975638574,630
TX-002506,2022-04-26,5122.145914771126,Money Services,STR,New Brunswick,2022,4,26,1,-0.11284230462145775,426
TX-002507,2022-07-30,4308.378078801833,Banking,CDR,Alberta,2022,7,30,5,-0.18351668035148092,730
TX-002508,2022-01-21,22.464642375013,Banking,STR,British Columbia,2022,1,21,4,-0.5557410951830029,121
TX-002509,2022-07-15,150.6181706759735,Securities,ETR,Ontario,2022,7,15,4,-0.5446111755549039,715
TX-002510,2022-07-20,3279.3436479181228,Casino,ETR,Quebec,2022,7,20,2,-0.272886599870087,720
TX-002511,2022-12-31,314.0733531706941,Casino,ETR,Ontario,2022,12,31,5,-0.5304153662932962,1231
TX-002512,2022-06-02,4949.667747926387,Banking,STR,Alberta,2022,6,2,3,-0.12782174498517182,602
TX-002513,2022-12-03,3349.353866532763,Casino,CDR,British Columbia,2022,12,3,5,-0.26680632945804916,1203
TX-002514,2022-08-27,1573.314099951093,Banking,LCTR,Quebec,2022,8,27,5,-0.4210524132017572,827
TX-002515,2022-12-30,1040.753060962407,Banking,CDR,Ontario,2022,12,30,4,-0.4673044488623042,1230
TX-002516,2022-04-18,5516.068810849022,Real Estate,ETR,Ontario,2022,4,18,0,-0.07863075983496821,418
TX-002517,2022-11-16,1093.058014611894,Securities,ETR,Ontario,2022,11,16,2,-0.46276185110484663,1116
TX-002518,2022-10-02,841.4804695978595,Securities,ETR,British Columbia,2022,10,2,6,-0.4846109401885661,1002
TX-002519,2022-04-16,5641.064564543621,Trust and Loan,ETR,Manitoba,2022,4,16,5,-0.0677750876508407,416
TX-002520,2022-06-23,63493.98607591476,Trust and Loan,STR,Ontario,2022,6,23,3,4.956654401017806,623
TX-002521,2022-10-12,6532.586753967437,Money Services,CDR,New Brunswick,2022,10,12,2,0.009652123651928574,1012
TX-002522,2022-10-29,900.6005929464078,Banking,STR,Ontario,2022,10,29,5,-0.4794764563394178,1029
TX-002523,2022-09-06,1053.947636341779,Casino,LCTR,Quebec,2022,9,6,1,-0.466158522055245,906
TX-002524,2022-06-15,4238.5514977842,Real Estate,STR,Quebec,2022,6,15,2,-0.18958100214530677,615
TX-002525,2022-10-30,1806.1231068401585,Real Estate,STR,Alberta,2022,10,30,6,-0.40083334026848855,1030
TX-002526,2022-02-27,8561.630857245927,Securities,CDR,Quebec,2022,2,27,6,0.18587121095105252,227
TX-002527,2022-12-16,430.7486317270293,Securities,ETR,Alberta,2022,12,16,4,-0.5202823134610056,1216
TX-002528,2022-06-02,419.8204460053856,Money Services,LCTR,Nova Scotia,2022,6,2,3,-0.5212314081162631,602
TX-002529,2022-05-01,39920.42962246642,Banking,CDR,Quebec,2022,5,1,6,2.9093304439343157,501
TX-002530,2022-05-01,32744.062410605944,Banking,ETR,Quebec,2022,5,1,6,2.2860749522700026,501
TX-002531,2022-06-29,3931.393214291192,Banking,LCTR,Newfoundland and Labrador,2022,6,29,2,-0.21625718542099107,629
TX-002532,2022-03-11,1360.2817355486695,Money Services,ETR,Ontario,2022,3,11,4,-0.43955391780656716,311
TX-002533,2022-02-01,20503.01715479041,Casino,STR,Alberta,2022,2,1,1,1.2229606419000725,201
TX-002534,2022-10-06,6799.007469903424,Money Services,ETR,Ontario,2022,10,6,3,0.03279031730871523,1006
TX-002535,2022-12-23,2870.355159784785,Banking,STR,British Columbia,2022,12,23,4,-0.3084065661331433,1223
TX-002536,2022-12-19,2492.211809877598,Money Services,ETR,Ontario,2022,12,19,0,-0.3412476837220653,1219
TX-002537,2022-06-21,24.43736923783746,Securities,STR,Quebec,2022,6,21,1,-0.5555697671538606,621
TX-002538,2022-06-10,1182.896699652296,Banking,LCTR,Newfoundland and Labrador,2022,6,10,4,-0.45495951154190006,610
TX-002539,2022-12-07,1880.7827458504844,Securities,STR,Prince Edward Island,2022,12,7,2,-0.39434927547008236,1207
TX-002540,2022-05-29,1506.013736394047,Banking,ETR,Ontario,2022,5,29,6,-0.4268973372336003,529
TX-002541,2022-01-26,6014.472357446103,Money Services,LCTR,Alberta,2022,1,26,2,-0.03534524526873829,126
TX-002542,2022-08-22,6223.956621572124,Casino,ETR,Ontario,2022,8,22,0,-0.017151887239620387,822
TX-002543,2022-06-07,2389.896921515073,Real Estate,ETR,Quebec,2022,6,7,1,-0.35013356068019735,607
TX-002544,2022-03-03,16797.440200142013,Trust and Loan,ETR,Saskatchewan,2022,3,3,3,0.9011374800428641,303
TX-002545,2022-09-25,1177.264893312413,Money Services,LCTR,New Brunswick,2022,9,25,6,-0.4554486245047263,925
TX-002546,2022-08-10,1507.3943085316266,Real Estate,STR,Alberta,2022,8,10,2,-0.42677743685211433,810
TX-002547,2022-11-07,1152.7256453058144,Money Services,LCTR,Alberta,2022,11,7,0,-0.4575798171583224,1107
TX-002548,2022-01-07,2610.3386388980152,Securities,ETR,Ontario,2022,1,7,4,-0.33098856615932576,107
TX-002549,2022-12-31,400.1552026346533,Securities,STR,British Columbia,2022,12,31,5,-0.5229393016177923,1231
TX-002550,2022-05-05,11926.21807164938,Real Estate,ETR,New Brunswick,2022,5,5,3,0.4780799840883514,505
TX-002551,2022-07-24,1718.5758349494474,Banking,STR,Ontario,2022,7,24,6,-0.40843667443120185,724
TX-002552,2022-05-24,512.950004973498,Casino,ETR,New Brunswick,2022,5,24,1,-0.5131432616558615,524
TX-002553,2022-05-18,24273.350427798567,Securities,CDR,Saskatchewan,2022,5,18,2,1.5504077817180213,518
TX-002554,2022-06-04,1598.4402365318283,Banking,LCTR,Ontario,2022,6,4,5,-0.4188702502569222,604
TX-002555,2022-12-17,2453.0435154332977,Money Services,LCTR,British Columbia,2022,12,17,5,-0.34464938459534133,1217
TX-002556,2022-04-24,1673.2510992278037,Securities,LCTR,British Columbia,2022,4,24,6,-0.4123730519343013,424
TX-002557,2022-12-30,2277.9744768488763,Banking,LCTR,Quebec,2022,12,30,4,-0.35985383783705954,1230
TX-002558,2022-09-10,678.5133645957852,Banking,LCTR,Nova Scotia,2022,9,10,5,-0.4987643607361255,910
TX-002559,2022-03-02,4275.067642949235,Banking,STR,Prince Edward Island,2022,3,2,2,-0.18640963600187627,302
TX-002560,2022-01-04,139.72927719472003,Money Services,ETR,Ontario,2022,1,4,1,-0.5455568577447899,104
TX-002561,2022-04-28,35724.79343148292,Banking,ETR,New Brunswick,2022,4,28,3,2.5449464569033506,428
TX-002562,2022-01-30,297.50941108172447,Securities,ETR,Ontario,2022,1,30,6,-0.5318539169646578,130
TX-002563,2022-07-12,8118.00288992464,Securities,CDR,Nova Scotia,2022,7,12,1,0.14734286384641934,712
TX-002564,2022-09-01,2691.861127749686,Trust and Loan,CDR,New Brunswick,2022,9,1,3,-0.32390847432860487,901
TX-002565,2022-07-26,1072.0097517890847,Real Estate,STR,British Columbia,2022,7,26,1,-0.4645898575330334,726
TX-002566,2022-04-17,16194.872028546064,Real Estate,LCTR,Ontario,2022,4,17,6,0.8488054419848593,417
TX-002567,2022-01-16,11644.78814976682,Trust and Loan,LCTR,Alberta,2022,1,16,6,0.45363826599426144,116
TX-002568,2022-03-07,3953.189776668456,Securities,LCTR,Ontario,2022,3,7,0,-0.21436419042784444,307
TX-002569,2022-09-11,123.25574927009254,Trust and Loan,STR,Alberta,2022,9,11,6,-0.5469875560971738,911
TX-002570,2022-01-27,1150.0764660150642,Real Estate,LCTR,British Columbia,2022,1,27,3,-0.4578098939496319,127
TX-002571,2022-10-17,5091.361379105812,Securities,ETR,Alberta,2022,10,17,0,-0.115515890064526,1017
TX-002572,2022-02-12,2234.669074915741,Trust and Loan,ETR,British Columbia,2022,2,12,5,-0.3636148395774596,212
TX-002573,2022-10-23,1736.0601946019626,Money Services,ETR,Ontario,2022,10,23,6,-0.4069181870336152,1023
TX-002574,2022-11-07,2296.510336343074,Securities,STR,Alberta,2022,11,7,0,-0.3582440294365943,1107
TX-002575,2022-10-05,23775.181462152847,Casino,LCTR,Ontario,2022,10,5,2,1.5071426401151387,1005
TX-002576,2022-02-20,130.060097623641,Money Services,LCTR,Ontario,2022,2,20,6,-0.5463966098212449,220
TX-002577,2022-12-04,286.86872184015,Securities,STR,Ontario,2022,12,4,6,-0.5327780430313875,1204
TX-002578,2022-05-31,12998.204846384751,Banking,LCTR,Alberta,2022,5,31,1,0.5711802428433831,531
TX-002579,2022-02-09,132.5145382793669,Securities,LCTR,New Brunswick,2022,2,9,2,-0.5461834457547355,209
TX-002580,2022-01-24,313.775838610304,Banking,LCTR,Ontario,2022,1,24,0,-0.5304412049353471,124
TX-002581,2022-02-22,3753.910559277285,Banking,STR,British Columbia,2022,2,22,1,-0.23167125721343812,222
TX-002582,2022-02-04,4671.83731448587,Banking,STR,Quebec,2022,2,4,4,-0.15195085352731783,204
TX-002583,2022-02-05,206.3911361955406,Securities,STR,Alberta,2022,2,5,5,-0.5397673867659154,205
TX-002584,2022-05-22,8932.44582956767,Banking,ETR,Prince Edward Island,2022,5,22,6,0.218075871201564,522
TX-002585,2022-05-09,2588.868665996387,Trust and Loan,CDR,Prince Edward Island,2022,5,9,0,-0.33285319740265296,509
TX-002586,2022-04-10,1326.0835363166334,Casino,CDR,Alberta,2022,4,10,6,-0.4425239742219037,410
TX-002587,2022-04-30,7493.311931380759,Securities,ETR,Quebec,2022,4,30,5,0.09308949873683477,430
TX-002588,2022-03-16,2737.267226754012,Securities,CDR,New Brunswick,2022,3,16,2,-0.31996503056046427,316
TX-002589,2022-04-09,1081.619726524925,Securities,LCTR,British Columbia,2022,4,9,5,-0.46375524729751355,409
TX-002590,2022-07-09,4624.83446306545,Banking,STR,British Columbia,2022,7,9,5,-0.15603297257262566,709
TX-002591,2022-05-03,10596.320777068167,Banking,STR,Quebec,2022,5,3,1,0.36258062797577995,503
TX-002592,2022-03-08,434.5404883431603,Securities,LCTR,Prince Edward Island,2022,3,8,1,-0.5199529970548299,308
TX-002593,2022-05-11,5192.480266856578,Banking,STR,British Columbia,2022,5,11,2,-0.10673388375951234,511
TX-002594,2022-06-09,5979.793838988348,Securities,CDR,Alberta,2022,6,9,3,-0.03835701660561427,609
TX-002595,2022-09-03,4371.656545818445,Banking,STR,Alberta,2022,9,3,5,-0.1780210513085549,903
TX-002596,2022-12-08,691.6956623587267,Securities,LCTR,Ontario,2022,12,8,3,-0.4976195002195219,1208
TX-002597,2022-10-29,1835.6322857563437,Money Services,ETR,Prince Edward Island,2022,10,29,5,-0.3982705174263657,1029
TX-002598,2022-10-21,1971.5814836351744,Securities,ETR,Alberta,2022,10,21,4,-0.38646355693174334,1021
TX-002599,2022-02-17,10686.132582431112,Banking,LCTR,Newfoundland and Labrador,2022,2,17,3,0.3703806330836888,217
TX-002600,2022-02-24,3037.7383357013964,Banking,STR,Quebec,2022,2,24,3,-0.29386961721143445,224
TX-002601,2022-04-25,4482.881607566809,Securities,ETR,Quebec,2022,4,25,0,-0.16836134069190728,425
TX-002602,2022-12-09,4634.729661592669,Securities,LCTR,Ontario,2022,12,9,4,-0.1551735911277903,1209
TX-002603,2022-05-14,21075.895727769297,Securities,LCTR,Nova Scotia,2022,5,14,5,1.2727141879666402,514
TX-002604,2022-06-14,730.5706918692434,Banking,LCTR,New Brunswick,2022,6,14,1,-0.49424326891533255,614
TX-002605,2022-08-25,575.0607980270894,Casino,STR,Alberta,2022,8,25,3,-0.5077490431439801,825
TX-002606,2022-05-17,4166.256055935207,Securities,STR,Ontario,2022,5,17,1,-0.19585974037378182,517
TX-002607,2022-01-03,3428.982020033058,Real Estate,LCTR,British Columbia,2022,1,3,0,-0.25989075748479146,103
TX-002608,2022-05-02,5823.081126967207,Banking,LCTR,Alberta,2022,5,2,0,-0.0519672535816933,502
TX-002609,2022-12-11,2859.271262723979,Banking,LCTR,Newfoundland and Labrador,2022,12,11,6,-0.30936918405781866,1211
TX-002610,2022-11-12,349.7471177285405,Securities,STR,Ontario,2022,11,12,5,-0.5273171594969283,1112
TX-002611,2022-04-25,483.3654951738353,Banking,LCTR,Saskatchewan,2022,4,25,0,-0.5157126268592422,425
TX-002612,2022-11-30,4712.860244792026,Securities,ETR,Alberta,2022,11,30,2,-0.14838808063085596,1130
TX-002613,2022-09-20,220.09748475971148,Real Estate,CDR,Alberta,2022,9,20,1,-0.5385770133135693,920
TX-002614,2022-05-07,3309.8950512263746,Banking,LCTR,Alberta,2022,5,7,5,-0.27023326158237376,507
TX-002615,2022-11-09,5228.719079677125,Banking,LCTR,Alberta,2022,11,9,2,-0.10358660346643138,1109
TX-002616,2022-10-16,4366.954410157074,Banking,LCTR,Ontario,2022,10,16,6,-0.1784294239275949,1016
TX-002617,2022-08-05,39576.75818539102,Securities,ETR,Alberta,2022,8,5,4,2.8794831543291513,805
TX-002618,2022-04-03,2040.7883664087567,Banking,LCTR,Ontario,2022,4,3,6,-0.3804530548941224,403
TX-002619,2022-10-05,18038.41260577619,Banking,CDR,Ontario,2022,10,5,2,1.0089138582551016,1005
TX-002620,2022-04-17,330.3167125271966,Real Estate,ETR,Ontario,2022,4,17,6,-0.5290046576961545,417
TX-002621,2022-08-03,5156.890761111681,Banking,ETR,Ontario,2022,8,3,2,-0.1098247728188774,803
TX-002622,2022-06-16,1010.5227675463136,Securities,ETR,New Brunswick,2022,6,16,3,-0.4699298992928598,616
TX-002623,2022-04-20,46.10006389406118,Securities,LCTR,Saskatchewan,2022,4,20,2,-0.5536883983484259,420
TX-002624,2022-08-22,987.8072916770386,Trust and Loan,ETR,Ontario,2022,8,22,0,-0.47190270038613374,822
TX-002625,2022-05-27,24377.89767536967,Banking,LCTR,New Brunswick,2022,5,27,4,1.5594875353403534,527
TX-002626,2022-12-20,14073.398951818152,Banking,LCTR,Ontario,2022,12,20,1,0.6645590529060773,1220
TX-002627,2022-05-16,9862.749115919469,Real Estate,ETR,Newfoundland and Labrador,2022,5,16,0,0.2988711559208083,516
TX-002628,2022-03-20,49.98730919210325,Securities,LCTR,Quebec,2022,3,20,6,-0.5533507975947399,320
TX-002629,2022-03-23,2536.313613969532,Trust and Loan,STR,Ontario,2022,3,23,2,-0.3374175157859578,323
TX-002630,2022-08-12,286.7442631020212,Banking,LCTR,Ontario,2022,8,12,4,-0.5327888520646678,812
TX-002631,2022-09-11,904.3992606487471,Money Services,CDR,Quebec,2022,9,11,6,-0.47914654840179477,911
TX-002632,2022-12-19,1826.8147807541732,Banking,STR,Ontario,2022,12,19,0,-0.39903630299072446,1219
